Year	PMID	Title	Species	Genome_Build	Chromosome	Start	End	TF	Target_Gene	Type(Enhancer_or_SE)	Regulatory_State(Active/Silenced)	Condition(Disease/Normal)	Disease_Name	MONDO	DOID	Tissue	Tissue Ontology_ID	Cell_Source	CVCL_ID	Cell_Type	Cell Ontology_ID	Experiment_Type	High_Throughput_Method	Low_Throughput_Method
2020	31087647	Fine-mapping of the 4q3122 locus identifies potential causal variants and enhancers for premenopausal breast cancer risk	Homo sapiens	hg19	chr4	145682300	145683300	FOS	EDNRA	Enhancer	Active	Normal				Breast	UBERON:0000310	vHMEC		mammary epithelial cell	CL:0002321	TF binding assay, Enhancer activity assay	ChIP-seq, RNA-seq	ChIP-RT-qPCR, RT-RT-qPCR
2020	31087647	Fine-mapping of the 4q3122 locus identifies potential causal variants and enhancers for premenopausal breast cancer risk	Homo sapiens	hg19	chr4	145682300	145683300	FOS	EDNRA	Enhancer	Active	Normal				Breast	UBERON:0000310	breast myoepithelial		myoepithelial cell	CL:0000186	TF binding assay, Enhancer activity assay	ChIP-seq, RNA-seq	ChIP-RT-qPCR, RT-RT-qPCR
2023	37060567	Elevated enhancer-oncogene contacts and higher oncogene expression levels by recurrent CTCF inactivating mutations in acute T cell leukemia	Homo sapiens	hg19	chr14	98602411	98675204	CTCF	TLX3	Enhancer	Active	Disease	T-cell acute lymphoblastic leukemia	MONDO:0004947	DOID:0050890	Blood	UBERON:0000178	HPB-ALL cells	CVCL_1921	T lymphoblast	CL:0002419	Chromatin interaction assay, Functional perturbation assay	ChIP-seq, Hi-C, 4C-seq	qRT-PCR, and ChIP-qPCR
2023	37060567	Elevated enhancer-oncogene contacts and higher oncogene expression levels by recurrent CTCF inactivating mutations in acute T cell leukemia	Homo sapiens	hg19	chr14	98602411	98675204	CTCF	TLX3	Enhancer	Active	Disease	T-cell acute lymphoblastic leukemia	MONDO:0004947	DOID:0050890	Blood	UBERON:0000178	Primary Human T-ALL Cells		T lymphoblast	CL:0002419	Chromatin interaction assay, Functional perturbation assay	ChIP-seq, Hi-C, 4C-seq	qRT-PCR, and ChIP-qPCR
2021	34853798	Multiplex CRISPR/Cas9 genome editing in hematopoietic stem cells for fetal hemoglobin reinduction generates chromosomal translocations	Homo sapiens	hg19	chr2	60495216	60495315		BCL11A	Enhancer	Active	Normal				Bone marrow	UBERON:0002371	CD34+ hematopoietic stem cells		CD34-positive hematopoietic stem cell	CL:0001029	Functional perturbation assay	RNA-seq	CRISPR Knockout, RT-RT-qPCR, HPLC, Flow cytometry
2021	34853798	Multiplex CRISPR/Cas9 genome editing in hematopoietic stem cells for fetal hemoglobin reinduction generates chromosomal translocations	Homo sapiens	hg19	chr11	5226889	5226999		HBG1	Enhancer	Active	Normal				Bone marrow	UBERON:0002371	CD34+ hematopoietic stem cells		CD34-positive hematopoietic stem cell	CL:0001029	Functional perturbation assay	RNA-seq	CRISPR Knockout, RT-RT-qPCR, HPLC, Flow cytometry
2020	31773361	Genetic Predisposition to Glioma Mediated by a MAPKAP1 Enhancer Variant	Homo sapiens	hg19	chr9	128335472	128336978	NFIC	MAPKAP1	Enhancer	Active	Disease	glioblastoma	MONDO:0005142	DOID:3070	Brain	UBERON:0000955	U251 Glioma Cell Line	CVCL_0021	glioblastoma cell	CL:0000127	Enhancer activity assay, TF binding assay	RNA-seq	Luciferase Reporter Assay, EMSA, ChIP-RT-qPCR, RT-RT-qPCR
2020	31773361	Genetic Predisposition to Glioma Mediated by a MAPKAP1 Enhancer Variant	Homo sapiens	hg19	chr9	128335472	128336978	NFIC	MAPKAP1	Enhancer	Active	Normal				Blood	UBERON:0000178	Human Lymphoblastic Cell Lines		lymphoblastoid cell	CL:0000945	Enhancer activity assay, TF binding assay	RNA-seq	Luciferase Reporter Assay, EMSA, ChIP-RT-qPCR, RT-RT-qPCR
2020	31773361	Genetic Predisposition to Glioma Mediated by a MAPKAP1 Enhancer Variant	Homo sapiens	hg19	chr9	128335472	128336978	NFIC	MAPKAP1	Enhancer	Active	Disease	glioblastoma	MONDO:0005142	DOID:3070	Brain	UBERON:0000955	Primary Glioma Tissue		glioblastoma cell	CL:0000127	Enhancer activity assay, TF binding assay	RNA-seq	Luciferase Reporter Assay, EMSA, ChIP-RT-qPCR, RT-RT-qPCR
2020	32732264	Cross-species analysis of enhancer logic using deep learning	Homo sapiens	hg19	chr12	105795404	105795904		APPL2	Enhancer	Silenced	Disease	skin melanoma	MONDO:0005105	DOID:1909	Skin	UBERON:0000014	Human melanoma cell		melanoma cell	CL:0002573	Enhancer activity assay, TF binding assay	ATAC-seq, RNA-seq	Luciferase Reporter Assay, RT-RT-qPCR, Western blot
2021	33620092	Androgen receptor enhancer amplification in matched patient-derived xenografts of primary and castrate-resistant prostate cancer	Homo sapiens	hg19	chrX	66110000	66116000	AR	AR	Enhancer	Active	Disease	prostate cancer	MONDO:0008315	DOID:10283	Prostate	UBERON:0002367	Prostate cancer epithelial cells		prostate carcinoma cell	CL:0000066	Enhancer activity assay, TF binding assay	ChIP-seq, RNA-seq	RT-RT-qPCR, Western blot
2021	33620092	Androgen receptor enhancer amplification in matched patient-derived xenografts of primary and castrate-resistant prostate cancer	Homo sapiens	hg19	chrX	66110000	66116000	AR	AR	Enhancer	Active	Disease	prostate cancer	MONDO:0008315	DOID:10283	Prostate	UBERON:0002367	PDX cells		patient-derived xenograft cell	CL:0000066	Enhancer activity assay, TF binding assay	ChIP-seq, RNA-seq	RT-RT-qPCR, Western blot
2015	26258633	Genome-wide association between YAP/TAZ/TEAD and AP-1 at enhancers drives oncogenic growth	Homo sapiens	hg19	chr17	38670000	38770000		TOP2A	Enhancer	Active	Disease	breast carcinoma	MONDO:0006120	DOID:1612	Breast	UBERON:0000310	MDA-MB-231	CVCL_0062	breast carcinoma cell	CL:0000646	Chromatin interaction assay	Hi-C	3C
2025	40512334	Genomic Locus Tagged by Lung Function GWAS SNV rs12477314 (2q373) Acts as a Regulatory Region for a Systemic Inflammatory Phenotype	Homo sapiens	hg19	chr2	239866844	239871938		MULTIPLE (CXCL2	Enhancer	Active	Disease	non-small cell lung carcinoma	MONDO:0005233	DOID:3908	Lung	UBERON:0002048	NCI-H460	CVCL_0459	non-small cell lung carcinoma cell	CL:0000066	Functional perturbation assay	RNA-seq	CRISPR Knockout, RT-RT-qPCR, Sanger sequencing
2015	26422397	SATB1 Mediates Long-Range Chromatin Interactions	Homo sapiens	hg19	chr18	60983148	60983597	SATB1	PMAIP1	Enhancer	Active	Disease	T-cell acute lymphoblastic leukemia	MONDO:0004947	DOID:0050890	Blood	UBERON:0000178	Jurkat	CVCL_0065	T lymphoblast	CL:0002419	Chromatin interaction, expression validation	3C, ChIP-qPCR, RT-qPCR	qRT-PCR, and ChIP-qPCR
2015	26422397	SATB1 Mediates Long-Range Chromatin Interactions	Homo sapiens	hg19	chr18	60790200	60790400	SATB1	BCL2	Enhancer	Active	Disease	T-cell acute lymphoblastic leukemia	MONDO:0004947	DOID:0050890	Blood	UBERON:0000178	Jurkat	CVCL_0065	T lymphoblast	CL:0002419	Chromatin interaction, expression validation	3C, ChIP-qPCR, RT-qPCR	qRT-PCR, and ChIP-qPCR
2015	26422397	SATB1 Mediates Long-Range Chromatin Interactions	Homo sapiens	hg19	chr18	64156800	64157000	SATB1	PMAIP1	Enhancer	Silenced	Disease	T-cell acute lymphoblastic leukemia	MONDO:0004947	DOID:0050890	Blood	UBERON:0000178	Jurkat	CVCL_0065	T lymphoblast	CL:0002419	Chromatin interaction, repression validation	3C, ChIP-qPCR, RT-qPCR	qRT-PCR, and ChIP-qPCR
2015	26211391	Correlation of the Osteoarthritis Susceptibility Variants That Map to Chromosome 20q13 With an Expression Quantitative Trait Locus Operating on NCOA3 and With Functional Variation at the Polymorphism rs116855380	Homo sapiens	hg19	chr20	46120155	46120433		NCOA3	Enhancer	Silenced	Disease	chondrosarcoma	MONDO:0005172	DOID:3369	Articular cartilage	UBERON:0002418	SW1353	CVCL_0543	chondrosarcoma cell	CL:0000138	Enhancer activity assay, TF binding assay, Functional perturbation assay		Luciferase Reporter Assay, EMSA, RT-RT-qPCR, Western blot, siRNA-mediated gene knockdown
2014	24564208	Dynamic reorganization of the AC16 cardiomyocyte transcriptome in response to TNF?? signaling revealed by integrated genomic analyses	Homo sapiens	hg19	chr4	103350000	103351000	NFKB1; RELA	NFKB1	Enhancer	Active	Normal				Heart	UBERON:0000948	AC16	CVCL_4U18	cardiomyocyte	CL:0000746	TF binding assay	ChIP-seq, GRO-seq	RT-RT-qPCR, Western blot
2014	24512546	FOXA1 promotes tumor cell proliferation through AR involving the Notch pathway in endometrial cancer	Homo sapiens	hg19	chr8	128753000	128754000	AR	MYC	Enhancer	Active	Disease	endometrial adenocarcinoma	MONDO:0005047	DOID:2870	Endometrium	UBERON:0001295	MFE-296	CVCL_1406	endometrial adenocarcinoma cell	CL:0000069	Enhancer activity assay	ChIP-seq	Luciferase Reporter Assay, RT-RT-qPCR
2010	20453196	8q24 prostate, breast, and colon cancer risk loci show tissue-specific long-range interaction with MYC	Homo sapiens	hg19	chr8	128173203	128174158	P300	MYC	Enhancer	Active	Disease	prostate cancer	MONDO:0008315	DOID:10283	Prostate	UBERON:0002367	LNCaP	CVCL_0395	prostate carcinoma cell	CL:0000066	Enhancer activity assay, Chromatin interaction assay, TF binding assay		ChIP-RT-qPCR, 3C
2025	39853740	Mechanisms of enhancer-driven oncogene activation in human cancers	Homo sapiens	hg38	chr8	128805000	128807000		MYC	Enhancer	Active	Disease	colorectal carcinoma	MONDO:0005132	DOID:9256	Colon	UBERON:0001155	COLO 320DM cells	CVCL_0219	colorectal carcinoma cell	CL:0000066	Enhancer activity assay, Functional perturbation assay	Hi-C, ChIP-seq, RNA-seq	Luciferase reporter assay, CRISPRi
2023	37373188	STAT3-Mediated Promoter-Enhancer Interaction Up-Regulates Inhibitor of DNA Binding 1 (ID1) to Promote Colon Cancer Progression	Homo sapiens	hg38	chr20	31595392	31597085	STAT3	ID1	Enhancer	Active	Disease	colorectal carcinoma	MONDO:0005132	DOID:9256	Colon	UBERON:0001155	HCT116	CVCL_0291	colorectal carcinoma cell	CL:0000066	Enhancer activity assay, TF binding assay, Chromatin interaction assay, Functional perturbation assay	ChIP-seq, RNA-seq, GRO-seq	Luciferase Reporter Assay, ChIP-RT-qPCR, CRISPR Knockout, qRT-PCR, Western blot, 3C Assay
2024	39107271	DKK1-SE recruits AP1 to activate the target gene DKK1 thereby promoting pancreatic cancer progression	Homo sapiens	hg38	chr10	52430000	52490000	JUND; FOSL2	DKK1	Enhancer	Active	Disease	pancreatic ductal adenocarcinoma	MONDO:0005147	DOID:3490	Pancreas	UBERON:0001264	PANC-1	CVCL_0480	pancreatic ductal adenocarcinoma cell	CL:0000066	Enhancer activity assay, TF binding assay, Chromatin interaction assay, Functional perturbation assay	ChIP-seq, Hi-C, ATAC-seq, RNA-seq, DNase-seq	Luciferase Reporter Assay, CRISPR Knockout, CRISPRi, ChIP-RT-qPCR, RT-RT-qPCR, Western blot, DNA pull-down assay
2024	39107271	DKK1-SE recruits AP1 to activate the target gene DKK1 thereby promoting pancreatic cancer progression	Homo sapiens	hg38	chr10	52430000	52490000	JUND; FOSL2	DKK1	Enhancer	Active	Disease	pancreatic ductal adenocarcinoma	MONDO:0005147	DOID:3490	Pancreas	UBERON:0001264	HPAC	CVCL_1492	pancreatic ductal adenocarcinoma cell	CL:0000066	Enhancer activity assay, TF binding assay, Chromatin interaction assay, Functional perturbation assay	ChIP-seq, Hi-C, ATAC-seq, RNA-seq, DNase-seq	Luciferase Reporter Assay, CRISPR Knockout, CRISPRi, ChIP-RT-qPCR, RT-RT-qPCR, Western blot, DNA pull-down assay
2024	39107271	DKK1-SE recruits AP1 to activate the target gene DKK1 thereby promoting pancreatic cancer progression	Homo sapiens	hg38	chr10	52430000	52490000	JUND; FOSL2	DKK1	Enhancer	Active	Disease	pancreatic ductal adenocarcinoma	MONDO:0005147	DOID:3490	Pancreas	UBERON:0001264	AsPC-1	CVCL_0152	pancreatic ductal adenocarcinoma cell	CL:0000066	Enhancer activity assay, TF binding assay, Chromatin interaction assay, Functional perturbation assay	ChIP-seq, Hi-C, ATAC-seq, RNA-seq, DNase-seq	Luciferase Reporter Assay, CRISPR Knockout, CRISPRi, ChIP-RT-qPCR, RT-RT-qPCR, Western blot, DNA pull-down assay
2019	31775028	Global Analysis of Enhancer Targets Reveals Convergent Enhancer-Driven Regulatory Modules	Homo sapiens	hg38	chr6	135323137	135323537		MYB	Enhancer	Active	Disease	chronic myeloid leukemia	MONDO:0011998	DOID:8552	Blood	UBERON:0000178	K562	CVCL_0004	chronic myeloid leukemia cell	CL:0001054	Enhancer activity assay, Functional perturbation assay, Chromatin interaction assay	scRNA-seq, RNA-seq, Hi-C, ChIP-seq, ATAC-seq	CRISPRi, RT-RT-qPCR
2023	36803948	eRNA profiling uncovers the enhancer landscape of oesophageal adenocarcinoma and reveals new deregulated pathways	Homo sapiens	hg38	chr17	41792666	41793322	KLF5	JUP	Enhancer	Active	Disease	esophageal adenocarcinoma	MONDO:0004973	DOID:0050861	Esophagus	UBERON:0001043	OE19	CVCL_1302	esophageal adenocarcinoma cell	CL:0000069	Enhancer activity assay, TF binding assay, Chromatin interaction assay, Functional perturbation assay	ATAC-seq, RNA-seq, ChIP-seq, Hi-C	Luciferase Reporter Assay, CRISPR knockout/CRISPRi, RT-RT-qPCR, Western blot
2023	36803948	eRNA profiling uncovers the enhancer landscape of oesophageal adenocarcinoma and reveals new deregulated pathways	Homo sapiens	hg38	chr17	41792666	41793322	KLF5	JUP	Enhancer	Active	Disease	esophageal adenocarcinoma	MONDO:0004973	DOID:0050861	Esophagus	UBERON:0001043	CP-A	CVCL_6920	esophageal adenocarcinoma cell	CL:0000069	Enhancer activity assay, TF binding assay, Chromatin interaction assay, Functional perturbation assay	ATAC-seq, RNA-seq, ChIP-seq, Hi-C	Luciferase Reporter Assay, CRISPR knockout/CRISPRi, RT-RT-qPCR, Western blot
2023	36803948	eRNA profiling uncovers the enhancer landscape of oesophageal adenocarcinoma and reveals new deregulated pathways	Homo sapiens	hg38	chr17	41792666	41793322	KLF5	GRB7	Enhancer	Active	Disease	esophageal adenocarcinoma	MONDO:0004973	DOID:0050861	Esophagus	UBERON:0001043	OE19	CVCL_1302	esophageal adenocarcinoma cell	CL:0000069	Enhancer activity assay, TF binding assay, Chromatin interaction assay, Functional perturbation assay	ATAC-seq, RNA-seq, ChIP-seq, Hi-C	Luciferase Reporter Assay, CRISPR knockout/CRISPRi, RT-RT-qPCR, Western blot
2023	36803948	eRNA profiling uncovers the enhancer landscape of oesophageal adenocarcinoma and reveals new deregulated pathways	Homo sapiens	hg38	chr17	41792666	41793322	KLF5	GRB7	Enhancer	Active	Disease	esophageal adenocarcinoma	MONDO:0004973	DOID:0050861	Esophagus	UBERON:0001043	CP-A	CVCL_6920	esophageal adenocarcinoma cell	CL:0000069	Enhancer activity assay, TF binding assay, Chromatin interaction assay, Functional perturbation assay	ATAC-seq, RNA-seq, ChIP-seq, Hi-C	Luciferase Reporter Assay, CRISPR knockout/CRISPRi, RT-RT-qPCR, Western blot
2022	34571027	An enhancer-driven stem cell-like program mediated by SOX9 blocks intestinal differentiation in colorectal cancer	Homo sapiens	hg38	chr17	79804321	79805871	SOX9	SOX9	Enhancer	Active	Disease	colorectal carcinoma	MONDO:0005132	DOID:9256	Colon	UBERON:0001155	HT29	CVCL_0320	colorectal carcinoma cell	CL:0000066	Enhancer activity assay, Functional perturbation assay	ChIP-seq, ATAC-seq, RNA-seq	Luciferase Reporter Assay, CRISPRi, RT-RT-qPCR
2021	34819668	ecDNA hubs drive cooperative intermolecular oncogene expression	Homo sapiens	hg38	chr8	128804981	128806980		MYC	Enhancer	Active	Disease	colorectal carcinoma	MONDO:0005132	DOID:9256	Colon	UBERON:0001155	COLO320-DM	CVCL_0219	colorectal carcinoma cell	CL:0000066	Enhancer activity assay, Functional perturbation assay	ATAC-seq, ChIP-seq, Hi-C	CRISPRi, Luciferase Reporter Assay, FISH, RT-RT-qPCR
2020	32958950	Transcription imparts architecture, function and logic to enhancer units	Homo sapiens	hg38	chr8	128747000	128748000		MYC	Enhancer	Active	Disease	chronic myeloid leukemia	MONDO:0011998	DOID:8552	Blood	UBERON:0000178	K562	CVCL_0004	chronic myeloid leukemia cell	CL:0001054	Enhancer activity assay, Functional perturbation assay	ChIP-seq, ATAC-seq, RNA-seq	Luciferase Reporter Assay, CRISPR Knockout, RT-RT-qPCR
2025	40830415	Systematic decoding of functional enhancer connectomes and risk variants in human glioma	Homo sapiens	hg38	chr20	63680288	63681605	MEIS1	SOX18	Enhancer	Active	Disease	glioblastoma	MONDO:0005142	DOID:3070	Brain	UBERON:0000955	U251 cells	CVCL_0021	glioblastoma cell	CL:0000127	Enhancer activity assay, TF binding assay, Chromatin interaction assay, Functional perturbation assay	ChIP-seq, RNA-seq, Hi-C	Luciferase reporter assay, ChIP-RT-qPCR, CRISPR knockout, CRISPRi, RT-RT-qPCR
2025	40830415	Systematic decoding of functional enhancer connectomes and risk variants in human glioma	Homo sapiens	hg38	chr20	63680288	63681605	MEIS1	SOX18	Enhancer	Active	Disease	glioblastoma	MONDO:0005142	DOID:3070	Brain	UBERON:0000955	LN229 cells	CVCL_0393	glioblastoma cell	CL:0000127	Enhancer activity assay, TF binding assay, Chromatin interaction assay, Functional perturbation assay	ChIP-seq, RNA-seq, Hi-C	Luciferase reporter assay, ChIP-RT-qPCR, CRISPR knockout, CRISPRi, RT-RT-qPCR
2025	40830415	Systematic decoding of functional enhancer connectomes and risk variants in human glioma	Homo sapiens	hg38	chr20	63680288	63681605	MEIS1	SOX18	Enhancer	Active	Disease	glioblastoma	MONDO:0005142	DOID:3070	Brain	UBERON:0000955	U87 cells	CVCL_0022	glioblastoma cell	CL:0000127	Enhancer activity assay, TF binding assay, Chromatin interaction assay, Functional perturbation assay	ChIP-seq, RNA-seq, Hi-C	Luciferase reporter assay, ChIP-RT-qPCR, CRISPR knockout, CRISPRi, RT-RT-qPCR
2025	40133308	Identification of a SNAI1 enhancer RNA that drives cancer cell plasticity	Homo sapiens	hg38	chr20	50027744	50030383	SMAD3	SNAI1	Enhancer	Active	Disease	breast carcinoma	MONDO:0006120	DOID:1612	Breast	UBERON:0000310	MDA-MB-231	CVCL_0062	breast carcinoma cell	CL:0000646	Enhancer activity assay, TF binding assay, Chromatin interaction assay, Functional perturbation assay	RNA-seq, 4C-seq, ChIP-seq, 3C-seq	Luciferase Reporter Assay, CRISPR Knockout, CRISPRa, CRISPRi, ChIP-RT-qPCR, RT-RT-qPCR, Western blot
2025	40133308	Identification of a SNAI1 enhancer RNA that drives cancer cell plasticity	Homo sapiens	hg38	chr20	50027744	50030383	SMAD3	SNAI1	Enhancer	Active	Normal				Breast	UBERON:0000310	MCF10A	CVCL_0598	breast epithelial cell	CL:0002321	Enhancer activity assay, TF binding assay, Chromatin interaction assay, Functional perturbation assay	RNA-seq, 4C-seq, ChIP-seq, 3C-seq	Luciferase Reporter Assay, CRISPR Knockout, CRISPRa, CRISPRi, ChIP-RT-qPCR, RT-RT-qPCR, Western blot
2025	40133308	Identification of a SNAI1 enhancer RNA that drives cancer cell plasticity	Homo sapiens	hg38	chr20	50027744	50030383	SMAD3	SNAI1	Enhancer	Active	Disease	lung adenocarcinoma	MONDO:0005032	DOID:3905	Lung	UBERON:0002048	A549	CVCL_0023	lung adenocarcinoma cell	CL:0001069	Enhancer activity assay, TF binding assay, Chromatin interaction assay, Functional perturbation assay	RNA-seq, 4C-seq, ChIP-seq, 3C-seq	Luciferase Reporter Assay, CRISPR Knockout, CRISPRa, CRISPRi, ChIP-RT-qPCR, RT-RT-qPCR, Western blot
2024	38417378	Identification of a distal enhancer regulating hedgehog interacting protein gene in human lung epithelial cells	Homo sapiens	hg38	chr4	145218235	145219235	SMAD3	HHIP	Enhancer	Active	Normal				Lung	UBERON:0002048	Human bronchial epithelial cells		bronchial epithelial cell	CL:0002591	Enhancer activity assay, TF binding assay, Functional perturbation assay, Chromatin interaction assay	RNA-seq, ATAC-seq, ChIP-seq, Hi-C	CRISPR knockout, Luciferase reporter assay, ChIP-RT-qPCR, RT-RT-qPCR
2024	38849954	An oncogenic enhancer promotes melanoma progression via regulating ETV4 expression	Homo sapiens	hg38	chr17	59785798	59787315	STAT3	ETV4	Enhancer	Active	Disease	skin melanoma	MONDO:0005105	DOID:1909	Skin	UBERON:0000014	A375	CVCL_0132	melanoma cell	CL:0002573	Enhancer activity assay, TF binding assay, Chromatin interaction assay, Functional perturbation assay	ChIP-seq, RNA-seq, Hi-C	Luciferase Reporter Assay, CRISPR Knockout, qRT-PCR, Western blot
